Date,month,chg_stb,chg_sp,chg_sp(10),chg_sen,chg_sen(10),vol_relative,candle_size,tcount_rel,std (10),change (-1),change (-2),change (-3),change (-4),change (-5),y
2019-04-21,4,0.1052105899337134,0.0050713164681237,0.0742204963551116,0.0,0.0,1.2441197700331088,0.1084624207246429,1.087137265392127,0.1363726636953985,-0.0075373239695413,0.2598277269459912,0.0279972345936305,0.0027730750488552,0.0164214847759149,0.024329117377662524
2019-04-28,4,0.0852452875242482,-0.0008185979961545,0.0728060327636381,0.0,0.25,0.9043306735928864,0.0747220966308601,0.8158169030446607,0.1497275578907809,0.0243291173776625,-0.0075373239695413,0.2598277269459912,0.0279972345936305,0.0027730750488552,0.009775234297412227
2019-05-05,5,0.0957399135208423,0.0119964337717681,0.0591872027669693,0.0,0.0,1.3845645962365989,0.0947234474769896,1.1413687717305978,0.1522080560155677,0.0097752342974122,0.0243291173776625,-0.0075373239695413,0.2598277269459912,0.0279972345936305,0.08819561678524046
2019-05-12,5,0.0126662484429294,0.001959263643414,0.0547755373889504,0.0,0.0,1.101134405303163,0.1358240690344851,0.9611869146534378,0.1603926088046497,0.0881956167852404,0.0097752342974122,0.0243291173776625,-0.0075373239695413,0.2598277269459912,0.20633109518978054
2019-05-19,5,0.0008465736594756,-0.021808503415217,0.0277170443237304,0.6000000000000001,1.0,2.081997724477041,0.3295653348760993,1.5565563698890106,0.1981291203978603,0.2063310951897805,0.0881956167852404,0.0097752342974122,0.0243291173776625,-0.0075373239695413,0.16953027782601882
2019-05-26,5,0.0268537666028283,-0.0075900603873116,0.0424560802312736,-0.25,0.5,3.2448447278250336,0.2146883574618555,2.408626169327224,0.2475052237752207,0.1695302778260188,0.2063310951897805,0.0881956167852404,0.0097752342974122,0.0243291173776625,0.05718244384228721
2019-06-02,6,0.0498799511483858,-0.0117047207058503,0.0012683880842379,0.1666666666666667,0.75,2.273225212308139,0.1569721917441709,1.7888697635008373,0.2692548881186132,0.0571824438422872,0.1695302778260188,0.2063310951897805,0.0881956167852404,0.0097752342974122,0.0129492026750464
2019-06-09,6,0.037933741549309,-0.0261848651479444,-0.0173705953133312,-0.1428571428571429,0.5,1.9763227581796567,0.1241515278884046,1.574321297022371,0.2632577155852266,0.0129492026750464,0.0571824438422872,0.1695302778260188,0.2063310951897805,0.0881956167852404,-0.1258139486911498
2019-06-16,6,0.0227452794754625,0.0440688066393901,0.0137383573243012,-0.1666666666666666,2.220446049250313e-16,1.7197530264317902,0.1554400641760257,1.470548588092277,0.2260324835345691,-0.1258139486911498,0.0129492026750464,0.0571824438422872,0.1695302778260188,0.2063310951897805,0.17372540845528328
2019-06-23,6,0.0525367467085471,0.0047470887538543,-0.001991191742085,0.6000000000000001,0.6000000000000005,1.5944362615288468,0.2388703086304026,1.375707430950216,0.2216744137973224,0.1737254084552832,-0.1258139486911498,0.0129492026750464,0.0571824438422872,0.1695302778260188,0.21810209162401017
2019-06-30,6,0.0410946577922655,0.0219883753957421,0.0148069931657384,0.375,1.2000000000000006,2.361479319742838,0.2728292192561152,1.7003472274320623,0.2386585160043113,0.2181020916240101,0.1737254084552832,-0.1258139486911498,0.0129492026750464,0.0571824438422872,-0.004765236240002024
2019-07-07,7,0.0146539098741058,-0.0029486927462157,0.0126435871574475,-0.3636363636363636,0.4000000000000003,4.147485137042415,0.3158734452294389,2.62966437236027,0.2283902037101776,-0.004765236240002,0.2181020916240101,0.1737254084552832,-0.1258139486911498,0.0129492026750464,0.05086925677854448
2019-07-14,7,0.0218695414989709,0.0165377189165667,0.0171877763718246,0.0,0.4000000000000003,2.5692039895439778,0.2094139541739987,1.812385809684277,0.2068746451891517,0.0508692567785444,-0.004765236240002,0.2181020916240101,0.1737254084552832,-0.1258139486911498,-0.10801631387731625
2019-07-21,7,0.0534808612934447,0.0078116378690546,0.0231290992789341,0.0,0.4000000000000003,2.4423404393891883,0.2667905346187554,1.7385465046655648,0.1639270566430639,-0.1080163138773162,0.0508692567785444,-0.004765236240002,0.2181020916240101,0.1737254084552832,0.04081606576647956
2019-07-28,7,0.0361314958854228,-0.0123300716378489,0.0330429652252373,-0.1428571428571429,-0.25,1.853741676823644,0.2005075593315628,1.613130236990278,0.1388814036500227,0.0408160657664795,-0.1080163138773162,0.0508692567785444,-0.004765236240002,0.2181020916240101,-0.09895792510470325
2019-08-04,8,0.0113475130283715,0.0165456677226778,0.0581669015537515,0.0,0.0,0.9647605630911824,0.1433558542607989,0.923556115870634,0.1266837894365593,-0.0989579251047032,0.0408160657664795,-0.1080163138773162,0.0508692567785444,-0.004765236240002,0.14543669051327135
2019-08-11,8,0.0028139778305615,-0.0310027562412008,0.0375045115814947,0.0,-0.1428571428571429,0.9242528823769764,0.1724040354072822,0.8533746675412581,0.1219897136661828,0.1454366905132713,-0.0989579251047032,0.0408160657664795,-0.1080163138773162,0.0508692567785444,0.05679631593442536
2019-08-18,8,0.0032189935188147,-0.0045701812724885,0.0605328372201185,0.0,0.0,1.425077740382768,0.1283532738822269,1.1473118664629578,0.1192809375533932,0.0567963159344253,0.1454366905132713,-0.0989579251047032,0.0408160657664795,-0.1080163138773162,-0.10763577740894559
2019-08-25,8,-0.0014505260624905,-0.0102684460281294,0.0053387347129121,0.0,0.1999999999999999,0.8266316997954342,0.1584086426300883,0.8522844947149112,0.076669480459041,-0.1076357774089455,0.0567963159344253,0.1454366905132713,-0.0989579251047032,0.0408160657664795,-0.015920588195343255
2019-09-01,9,0.0032988614484297,-0.014390655939737,-0.0138102792537531,0.0,-0.25,0.7577469917673174,0.1152668741152144,0.7999313376080901,0.0577661441332524,-0.0159205881953432,-0.1076357774089455,0.0567963159344253,0.1454366905132713,-0.0989579251047032,-0.041183354711619935
2019-09-08,9,-0.0035980320328942,0.0278703667929935,-0.0081343248171474,0.0,-0.4545454545454546,0.6521773049455318,0.1265936354162455,0.6780598085574729,0.0635732644950962,-0.0411833547116199,-0.0159205881953432,-0.1076357774089455,0.0567963159344253,0.1454366905132713,0.06747571717371148
2019-09-15,9,0.0044293286473464,0.0178543359553864,0.0125605079952135,0.0,-0.1428571428571429,0.8890153073487209,0.1227293623034291,0.7794971687981723,0.0629587019774777,0.0674757171737114,-0.0411833547116199,-0.0159205881953432,-0.1076357774089455,0.0567963159344253,-0.0076263006710219905
2019-09-22,9,0.0096856743065283,0.0096283290417662,0.0056781511565304,0.0,-0.1428571428571429,0.6341150337975751,0.0577965638016267,0.6388939336332933,0.0552779001925549,-0.0076263006710219,0.0674757171737114,-0.0411833547116199,-0.0159205881953432,-0.1076357774089455,-0.02651327265261827
2019-09-29,9,-0.0032190702367224,-0.0050941181556098,-0.007200284029637,0.0,-0.1428571428571429,0.5629991564435273,0.0681332461124256,0.6521782169068244,0.0560466650724809,-0.0265132726526182,-0.0076263006710219,0.0674757171737114,-0.0411833547116199,-0.0159205881953432,-0.19793356579554833
2019-10-06,10,0.002362178601696,-0.0101200840889418,-0.0049788181857882,0.0,0.0,0.9030510273579702,0.2293556573810461,0.9903881510102532,0.091265359143161,-0.1979335657955483,-0.0265132726526182,-0.0076263006710219,0.0674757171737114,-0.0411833547116199,-0.023567160876300064
2019-10-13,10,0.0094306129643946,-0.0033020572018946,-0.0244062844943254,-0.1666666666666666,-0.1666666666666666,0.5796102644556413,0.0982215679643517,0.7125695171830628,0.116665307190296,-0.0235671608763,-0.1979335657955483,-0.0265132726526182,-0.0076263006710219,0.0674757171737114,0.053570996594200615
2019-10-20,10,0.0019228893306761,0.0061856159023849,0.0130352483757096,0.0,-0.1666666666666666,0.7012763999707594,0.1295316537878884,0.9380100611464348,0.1248175865312547,0.0535709965942006,-0.0235671608763,-0.1979335657955483,-0.0265132726526182,-0.0076263006710219,-0.006242892757833518
2019-10-27,10,0.0017340560446998,0.0053631488046541,0.0231442619019064,0.1999999999999999,0.0,0.5366444886248355,0.0709332901523097,0.8671049828926879,0.1156715422852825,-0.0062428927578335,0.0535709965942006,-0.0235671608763,-0.1979335657955483,-0.0265132726526182,0.15888658515082055
2019-11-03,11,0.0003235622658086,0.0121726609068382,0.0463429663375662,0.0,0.0,1.294535286606424,0.3733271720162707,1.430224105574388,0.111071359930784,0.1588865851508205,-0.0062428927578335,0.0535709965942006,-0.0235671608763,-0.1979335657955483,-0.035175494468480006
2019-11-10,11,-0.0016377662892189,0.0146763494400421,0.0772010916332701,0.0,0.0,0.9508355861635716,0.1038073178334276,1.057841108413584,0.1068824575919125,-0.03517549446848,0.1588865851508205,-0.0062428927578335,0.0535709965942006,-0.0235671608763,-0.01688362112562547
2019-11-17,11,-0.0024279059983229,0.0085330185756999,0.0569356833853869,-0.1666666666666666,-0.1666666666666666,0.7893867802887888,0.0889124728428113,0.95193422452076,0.1054322539801102,-0.0168836211256254,-0.03517549446848,0.1588865851508205,-0.0062428927578335,0.0535709965942006,-0.059413881566065196
2019-11-24,11,-0.0024183819651497,0.0088520180532025,0.0475877141447134,0.1999999999999999,0.0,0.6690298279823544,0.0798260207783932,0.7885593445166647,0.0960526121205103,-0.0594138815660651,-0.0168836211256254,-0.03517549446848,0.1588865851508205,-0.0062428927578335,-0.18807866014301844
2019-12-01,12,-0.0007987770667954,-0.0032591348711408,0.0342157152880071,-0.1666666666666666,-0.1666666666666666,1.0739198972995152,0.2015225447407758,1.0686583774691365,0.1062096497693561,-0.1880786601430184,-0.0594138815660651,-0.0168836211256254,-0.03517549446848,0.1588865851508205,0.07063453894380656
2019-12-08,12,0.0037130799493212,0.0098672471055754,0.0497682206632863,0.0,-0.1666666666666666,1.2837434968495474,0.1934718118091715,1.1427888936365025,0.0980044200570974,0.0706345389438065,-0.1880786601430184,-0.0594138815660651,-0.0168836211256254,-0.03517549446848,0.016130668972207607
2019-12-15,12,0.0005060125673086,0.0015695738272767,0.0621651096127675,0.0,-0.1666666666666666,0.8934045793248488,0.0924034363796252,0.880949820148636,0.1029013617476006,0.0161306689722076,0.0706345389438065,-0.1880786601430184,-0.0594138815660651,-0.0168836211256254,-0.052132392201978295
2019-12-22,12,0.0035083489819027,0.0072761140655646,0.0734380981094238,0.1999999999999999,0.1999999999999999,0.6801256829844525,0.0854381626900271,0.800884149561127,0.1119914787262386,-0.0521323922019782,0.0161306689722076,0.0706345389438065,-0.1880786601430184,-0.0594138815660651,0.05378171800876297
2019-12-29,12,0.004375773852151,0.0165425397626861,0.0844872688341464,0.0,0.1999999999999999,0.8882552036054399,0.1521911343333895,1.0381702554682506,0.1158366125591665,0.0537817180087629,-0.0521323922019782,0.0161306689722076,0.0706345389438065,-0.1880786601430184,-0.015090435969627114
2020-01-05,1,0.0047329358078724,0.0058362980485655,0.0849976558837315,0.0,0.0,0.7667702012327136,0.0825201880888609,0.8862002758816383,0.1200216011782269,-0.0150904359696271,0.0537817180087629,-0.0521323922019782,0.0161306689722076,0.0706345389438065,-0.0039914783493768535
2020-01-12,1,-0.0005108079496586,-0.001595669162536,0.0702387057286064,0.1666666666666667,0.1666666666666667,0.6962188572464905,0.0844509591347552,0.8041343051707365,0.1043410099857813,-0.0039914783493768,-0.0150904359696271,0.0537817180087629,-0.0521323922019782,0.0161306689722076,0.11227857992186174
2020-01-19,1,0.0998772754061079,0.0094285670123808,0.064703561565224,0.0,0.1666666666666667,1.5335319527791695,0.150624384993014,1.4057519835168004,0.0870157317912904,0.1122785799218617,-0.0039914783493768,-0.0150904359696271,0.0537817180087629,-0.0521323922019782,0.06313027032442364
2020-01-26,1,-0.0024040657233894,0.0196824230174406,0.0764739353653964,-0.1428571428571429,0.1999999999999999,1.5129235960334155,0.1396572009427034,1.4887792083431333,0.0781346267759903,0.0631302703244236,0.1122785799218617,-0.0039914783493768,-0.0150904359696271,0.0537817180087629,-0.009963570336830818
2020-02-02,2,0.0024748338139908,-0.0102564256581832,0.0560846798228467,0.0,0.0,0.8061472970632226,0.0666534891952395,0.8908535314419878,0.0804295550116797,-0.0099635703368308,0.0631302703244236,0.1122785799218617,-0.0039914783493768,-0.0150904359696271,0.08317005223447471
2020-02-09,2,-0.0010311736397536,-0.0212261073534275,0.0370479923093989,0.0,0.1999999999999999,1.2319551103594375,0.1210764778469514,1.1449671951036535,0.094405750930673,0.0831700522344747,-0.0099635703368308,0.0631302703244236,0.1122785799218617,-0.0039914783493768,0.0879000290413876
2020-02-16,2,-0.0027085946391941,0.0316817133361442,0.0594495985329417,0.1666666666666667,0.4000000000000001,1.2552056394089042,0.1149846917835009,1.3178063101117812,0.1222376434629201,0.0879000290413876,0.0831700522344747,-0.0099635703368308,0.0631302703244236,0.1122785799218617,-0.02309749550570095
2020-02-23,2,-1.2982664526761669e-05,0.0157615898019958,0.0744617614617071,-0.1428571428571429,0.1999999999999999,1.511543377962971,0.0848998987363716,1.675823324365724,0.1310243040824234,-0.0230974955057009,0.0879000290413876,0.0831700522344747,-0.0099635703368308,0.0631302703244236,0.0019289582717822995
2020-03-01,3,6.135028398124298e-05,-0.0125467433494271,0.0533167129512748,0.0,0.0,1.199092755919013,0.0908109417094655,1.2359071661768737,0.1254651792073097,0.0019289582717822,-0.0230974955057009,0.0879000290413876,0.0831700522344747,-0.0099635703368308,-0.1413509923110986
2020-03-08,3,0.0016480679296304,-0.1149067485581605,-0.0828878499450522,0.0,0.0,1.274541591647887,0.158910671873113,1.2973157086369569,0.1148158103764339,-0.1413509923110986,0.0019289582717822,-0.0230974955057009,0.0879000290413876,0.0831700522344747,-0.058436124277415846
2020-03-15,3,0.0050011221913777,0.0061437536811748,-0.0826075147684274,0.5,0.5,1.08211580038204,0.1392682555127018,1.1528610686327234,0.1045463357740118,-0.0584361242774158,-0.1413509923110986,0.0019289582717822,-0.0230974955057009,0.0879000290413876,-0.3326163188025858
2020-03-22,3,0.0068860698226103,-0.0879264694503039,-0.1619333199375553,0.0,0.2857142857142856,2.290770297785692,0.5472696135292155,2.4124565423549487,0.1602695682122597,-0.3326163188025858,-0.0584361242774158,-0.1413509923110986,0.0019289582717822,-0.0230974955057009,0.08484695876000203
2020-03-29,3,0.0280318951500515,-0.1497960177350221,-0.2941277351585589,-0.2222222222222222,-1.1102230246251563e-16,1.9689471498785296,0.4585314710101804,2.2426549231071338,0.1966186391698253,0.084846958760002,-0.3326163188025858,-0.0584361242774158,-0.1413509923110986,0.0019289582717822,0.0112152457192769
2020-04-05,4,0.0086384060422763,0.1026282907866649,-0.2367086934845417,0.0,0.1666666666666667,1.409138391355942,0.2183543814100635,1.408343075895914,0.2255272301591368,0.0112152457192769,0.084846958760002,-0.3326163188025858,-0.0584361242774158,-0.1413509923110986,0.1515552366605344
2020-04-12,4,0.2470792599609907,-0.0207832474906254,-0.2448269897768755,0.1428571428571428,0.3333333333333332,1.206403982483799,0.2279125924666269,1.2687589400352297,0.2358662518813555,0.1515552366605344,0.0112152457192769,0.084846958760002,-0.3326163188025858,-0.0584361242774158,0.01934360779473132
2020-04-19,4,0.063455279765699,0.1210174190826351,-0.1350789950147571,0.0,0.3333333333333332,1.1258989929562844,0.1062650787416688,1.2848967811583518,0.238293500994412,0.0193436077947313,0.1515552366605344,0.0112152457192769,0.084846958760002,-0.3326163188025858,0.031424768134604264
2020-04-26,4,0.0036101018161316,0.0303747195159542,-0.136174726764051,0.0,0.1428571428571425,0.944060871181089,0.1194720581014195,1.0511076393027905,0.2204662460440001,0.0314247681346042,0.0193436077947313,0.1515552366605344,0.0112152457192769,0.084846958760002,0.0803792864224786
2020-05-03,5,0.0015510072684234,-0.0131567961705444,-0.1607675376313547,0.375,0.8333333333333333,0.912216282776376,0.1385963434156205,1.0105283499571442,0.1935898763470432,0.0803792864224786,0.0314247681346042,0.0193436077947313,0.1515552366605344,0.0112152457192769,0.15612171946289521
2020-05-10,5,-0.0023625808363513,-0.0021256794771462,-0.1519107182982549,0.0,0.8333333333333333,1.6136176137692222,0.2409951774967178,1.4428437924908657,0.1679096572660179,0.1561217194628952,0.0803792864224786,0.0314247681346042,0.0193436077947313,0.1515552366605344,-0.01926994792088288
2020-05-17,5,-0.00201248131366,0.0350053520141591,-0.0082661413164895,-0.0208333333333333,0.7951388888888891,1.715648801736039,0.2192452342269919,1.518506623362967,0.1712075200227788,-0.0192699479208828,0.1561217194628952,0.0803792864224786,0.0314247681346042,0.0193436077947313,0.10974380844617015
2020-05-24,5,0.1970480996505852,-0.0225612669806813,-0.0365600514067898,-0.2233201581027667,-0.0705012077294686,1.5002561847318927,0.1993632756567007,1.332935247353196,0.198520347345163,0.1097438084461701,-0.0192699479208828,0.1561217194628952,0.0803792864224786,0.0314247681346042,-0.09914215230515588
2020-05-31,5,0.1234587605803618,0.032038970562559,0.0901616365795898,-0.0526315789473684,-0.1194221967963387,1.060255661299127,0.1291174255844629,1.0111129894931632,0.1752708790235975,-0.0991421523051558,0.1097438084461701,-0.0192699479208828,0.1561217194628952,0.0803792864224786,0.08347495625170587
2020-06-07,6,0.0029008668154384,0.0300664873369538,0.3207877062978328,0.0,0.1321714612618503,0.8570004821741916,0.1258617090342665,0.9030142886230534,0.1607384632506392,0.0834749562517058,-0.0991421523051558,0.1097438084461701,-0.0192699479208828,0.1561217194628952,0.03161636998095951
2020-06-14,6,0.0349673992742203,0.0491474258534774,0.2567254384273669,-0.0919117647058823,0.028111584307636,0.9071862365548562,0.1179051826419016,0.8972668830686497,0.1380476851062083,0.0316163699809595,0.0834749562517058,-0.0991421523051558,0.1097438084461701,-0.0192699479208828,-0.041540003631890365
2020-06-21,6,0.0057322782094315,-0.0477843910167098,0.2220722078235186,0.0,-0.1004023637308183,0.6951826069219427,0.0902555558177446,0.739886302289228,0.1206378119371658,-0.0415400036318903,0.0316163699809595,0.0834749562517058,-0.0991421523051558,0.1097438084461701,-0.005074876098521752
2020-06-28,6,-0.0001510120689194,0.0185545044734012,0.1103727122179925,0.1026785714285714,-0.0080329635781791,0.6548511942543238,0.0726335620470771,0.6772212700495385,0.0969674146492598,-0.0050748760985217,-0.0415400036318903,0.0316163699809595,0.0834749562517058,-0.0991421523051558,-0.01918729941504238
2020-07-05,7,0.0196240620643124,-0.0286305500138809,0.0467862907714573,0.0,-0.0080329635781791,0.6949326986340001,0.101886130683218,0.6715229443794195,0.0664844341561319,-0.0191872994150423,-0.0050748760985217,-0.0415400036318903,0.0316163699809595,0.0834749562517058,-0.005148990549945998
2020-07-12,7,0.0053580049856913,0.0401987338196441,0.1033827562624707,0.0,-0.2785694280568576,0.5011215626696303,0.0437651379528221,0.5168799356266321,0.0396040961262374,-0.0051489905499459,-0.0191872994150423,-0.0050748760985217,-0.0415400036318903,0.0316163699809595,0.025728244725952365
2020-07-19,7,0.0090395809542924,0.0175814134779122,0.1251735430333733,0.0588235294117647,-0.2361323355896138,0.5927306619873046,0.0456567737041328,0.7029961753061416,0.0377004408068392,0.0257282447259523,-0.0051489905499459,-0.0191872994150423,-0.0050748760985217,-0.0415400036318903,-0.010078740157480337
2020-07-26,7,0.0031738796583116,0.012461381960666,0.1006655744419413,-0.0555555555555555,-0.2632198414197695,0.5196351597703415,0.0318779015210715,0.7480189864521687,0.0320568031795053,-0.0100787401574803,0.0257282447259523,-0.0051489905499459,-0.0191872994150423,-0.0050748760985217,0.07846137307131418
2020-08-02,8,0.057472381896801,-0.0028219416819392,0.1228934595104234,0.1764705882352941,0.1160328101828966,0.7528945613451088,0.1064177504807802,0.971652614504128,0.036661687272058,0.0784613730713141,-0.0100787401574803,0.0257282447259523,-0.0051489905499459,-0.0191872994150423,0.11476669277876339
2020-08-09,8,0.0220054688749458,0.0172563385712907,0.1068094537210913,0.05,0.2369363646193771,1.6168860251461437,0.2221458102167438,1.7274908452404258,0.0625531164250113,0.1147666927787633,0.0784613730713141,-0.0100787401574803,0.0257282447259523,-0.0051489905499459,0.05512697186883253
2020-08-16,8,-0.0022078170665044,0.0245053681919342,0.1008340149327762,-0.1428571428571429,0.0602311696737518,1.0917986019400998,0.0879693190357824,1.2265542069638151,0.0917048373251609,0.0551269718688325,0.1147666927787633,0.0784613730713141,-0.0100787401574803,0.0257282447259523,0.01963073804452775
2020-08-23,8,0.0058853643944589,0.0064363467093169,0.0560187605864872,0.0,0.1675420168067227,1.277826196264018,0.0806689785467685,1.5095696859835883,0.1122340612299867,0.0196307380445277,0.0551269718688325,0.1147666927787633,0.0784613730713141,-0.0100787401574803,-0.022069515573839404
